,Saison,Resultat_match,Moy_cote_domicile,Max_cote_domicile,Min_cote_domicile,Moy_cote_exterieur,Max_cote_exterieur,Min_cote_exterieur,Moy_cote_nul,Max_cote_nul,Min_cote_nul,Nb_buts_equipe_dom_an_dernier,Nb_buts_equipe_ext_an_dernier,Num_match_dom,Moy_points_5_match_dom,Moy_buts_5_matchs_dom,Moy_tirs_cadres_5_matchs_dom,Moy_tirs_5_matchs_dom,Nb_jours_dernier_match_dom,Moy_nb_fautes_5_matchs_dom,Moy_corners_5_matchs_dom,Moy_carton_J_5_matchs_dom,Moy_carton_R_5_matchs_dom,Num_match_ext,Moy_points_5_match_ext,Moy_buts_5_matchs_ext,Moy_tirs_cadres_5_matchs_ext,Moy_tirs_5_matchs_ext,Nb_jours_dernier_match_ext,Moy_nb_fautes_5_matchs_ext,Moy_corners_5_matchs_ext,Moy_carton_J_5_matchs_ext,Moy_carton_R_5_matchs_ext,Points_moy_match_saison_dom,Points_moy_match_saison_ext,Pct_buts_par_tirs_cadres_5m_dom,Pct_buts_par_tirs_cadres_5m_ext,note_att_dom,note_mil_dom,note_def_dom,note_gen_dom,note_att_ext,note_mil_ext,note_def_ext,note_gen_ext,Res_an_dernier_A,Res_an_dernier_D,Res_an_dernier_H
2018 - Strasbourg - Monaco,2018,H,2.62,2.7,2.55,2.71,2.78,2.65,3.38,3.52,3.25,1.0,3.0,10,1.6,2.2,4.2,9.0,14,13.4,1.8,2.4,0.0,10,0.4,0.6,3.0,12.4,13,14.4,3.6,2.2,0.2,1.333,0.667,0.5238095238095238,0.19999999999999998,74,74,75,74,82,78,77,79,1,0,0
2018 - Montpellier - Bordeaux,2018,H,2.11,2.14,2.1,3.9,4.1,3.6,3.16,3.25,3.1,1.0,3.0,10,1.8,1.6,5.0,13.6,15,15.0,5.0,2.2,0.4,10,2.2,2.0,4.6,11.2,14,16.8,4.0,2.2,0.0,1.778,1.556,0.32,0.4347826086956522,75,74,75,75,75,74,73,74,1,0,0
2018 - Nice - Marseille,2018,A,3.36,3.5,3.2,2.11,2.15,2.04,3.61,3.84,3.4,2.0,4.0,10,1.4,1.0,2.8,10.8,16,12.6,4.2,2.6,0.2,10,1.8,2.2,4.6,12.8,14,11.8,4.8,2.4,0.4,1.222,1.778,0.35714285714285715,0.47826086956521746,74,75,74,75,79,80,76,78,1,0,0
2018 - St Etienne - Rennes,2018,D,2.21,2.25,2.14,3.51,3.75,3.4,3.25,3.32,3.2,2.0,2.0,10,1.8,1.6,4.8,14.0,15,9.6,5.0,1.2,0.0,10,0.8,1.2,4.0,14.4,14,16.2,5.4,1.4,0.2,1.667,1.222,0.33333333333333337,0.3,76,77,75,76,77,75,75,75,0,1,0
2018 - Nimes - St Etienne,2018,D,2.67,2.74,2.62,2.7,2.75,2.62,3.31,3.38,3.3,0.0,0.0,11,0.6,0.2,3.6,13.4,7,13.6,5.2,2.2,0.0,11,2.0,1.8,4.8,13.4,5,9.6,4.6,1.2,0.0,1.0,1.6,0.05555555555555556,0.375,73,75,72,73,76,77,75,76,0,0,0
2018 - Amiens - Nantes,2018,A,3.03,3.1,3.0,2.54,2.6,2.45,3.12,3.23,3.0,0.0,1.0,11,1.2,0.8,2.4,8.6,7,12.8,5.0,1.2,0.2,11,0.8,1.4,4.4,14.0,7,12.6,5.8,2.6,0.0,1.0,0.9,0.33333333333333337,0.3181818181818181,73,73,73,73,73,75,74,75,1,0,0
2018 - Angers - Lyon,2018,A,3.89,4.08,3.6,1.95,2.0,1.87,3.64,3.75,3.59,3.0,3.0,11,1.2,0.8,4.6,14.6,7,11.8,4.2,1.4,0.0,11,2.0,2.0,5.6,16.4,8,11.8,6.4,2.2,0.4,1.2,1.7,0.1739130434782609,0.35714285714285715,72,74,74,74,78,81,78,79,0,1,0
2018 - Guingamp - Strasbourg,2018,D,2.29,2.37,2.25,3.29,3.4,3.2,3.28,3.4,3.2,2.0,0.0,11,1.2,0.6,3.4,10.4,7,11.0,3.6,1.4,0.2,11,2.0,2.4,5.0,9.2,7,13.2,1.6,2.4,0.0,0.6,1.5,0.17647058823529413,0.48,73,74,73,73,74,74,75,74,0,0,1
2018 - Lille - Caen,2018,H,1.5,1.5,1.48,7.41,7.84,7.0,4.1,4.21,4.0,0.0,2.0,11,2.4,2.0,5.2,12.4,7,12.6,3.8,2.2,0.2,11,1.0,0.8,2.6,8.6,7,15.2,4.4,2.4,0.0,2.2,1.1,0.3846153846153846,0.3076923076923077,75,76,75,76,70,72,73,72,1,0,0
2018 - Monaco - Dijon,2018,D,1.68,1.71,1.66,4.9,5.25,4.6,4.04,4.24,3.8,4.0,0.0,11,0.2,0.6,3.6,12.4,7,13.2,4.2,2.2,0.4,11,0.2,0.2,3.4,15.4,7,16.2,5.6,1.6,0.2,0.6,1.0,0.16666666666666666,0.05882352941176471,82,78,77,79,73,72,71,72,0,0,1
2018 - Toulouse - Montpellier,2018,A,2.85,2.93,2.75,2.72,2.8,2.62,3.03,3.1,3.0,1.0,0.0,11,0.6,0.8,2.4,10.0,7,14.2,3.4,1.8,0.2,11,2.2,1.8,5.2,14.2,6,14.6,4.4,2.4,0.4,1.3,1.9,0.33333333333333337,0.34615384615384615,75,71,73,73,75,74,75,75,0,0,1
2018 - Bordeaux - Nice,2018,A,2.3,2.37,2.25,3.29,3.4,3.2,3.26,3.3,3.2,0.0,0.0,11,2.0,1.4,4.4,10.6,7,16.6,3.0,2.4,0.0,11,0.8,0.6,2.6,11.0,7,13.0,4.6,2.4,0.2,1.4,1.1,0.3181818181818181,0.23076923076923075,75,74,73,74,74,75,74,75,0,1,0
2018 - Marseille - Paris SG,2018,A,6.14,7.0,5.9,1.46,1.49,1.44,4.95,5.21,4.75,2.0,2.0,11,1.8,1.6,3.6,11.2,7,12.2,4.6,2.4,0.4,11,3.0,4.0,7.4,16.2,8,12.8,6.2,1.4,0.2,1.9,3.0,0.4444444444444445,0.5405405405405405,79,80,76,78,88,85,81,84,0,1,0
2018 - Rennes - Reims,2018,A,1.72,1.74,1.7,5.38,5.75,4.8,3.57,3.73,3.4,0.0,0.0,11,1.0,1.2,4.4,15.4,7,14.6,5.8,1.4,0.2,11,0.8,0.4,2.4,10.0,8,13.6,5.8,1.2,0.0,1.2,1.1,0.2727272727272727,0.16666666666666669,77,75,75,75,73,73,73,74,0,0,0
2018 - Paris SG - Lille,2018,H,1.19,1.25,1.16,13.72,15.0,11.0,7.51,8.0,6.1,3.0,1.0,12,3.0,3.8,7.2,15.4,5,11.6,6.8,1.2,0.2,12,2.4,1.8,4.4,12.4,6,12.2,4.8,1.6,0.2,3.0,2.273,0.5277777777777778,0.40909090909090906,88,85,81,84,75,76,75,76,0,0,1
2018 - Caen - Rennes,2018,A,3.46,3.75,2.95,2.26,2.5,2.2,3.2,3.29,3.1,2.0,2.0,12,1.0,0.6,2.4,7.8,7,15.2,4.0,2.2,0.0,12,1.0,1.0,4.6,14.8,6,15.6,6.2,1.6,0.2,1.0,1.091,0.25,0.2173913043478261,70,72,73,72,77,75,75,75,0,1,0
2018 - Dijon - Nimes,2018,A,2.21,2.25,2.14,3.33,3.44,3.2,3.4,3.46,3.35,0.0,0.0,12,0.2,0.6,4.0,16.4,7,16.2,5.8,2.0,0.2,12,0.6,0.2,4.4,14.2,8,11.8,5.6,2.0,0.0,1.0,1.0,0.15,0.045454545454545456,73,72,71,72,73,75,72,73,0,0,0
2018 - Lyon - Bordeaux,2018,D,1.46,1.55,1.42,6.91,7.5,6.2,4.65,4.86,4.0,3.0,3.0,12,2.0,1.6,5.6,14.8,7,12.4,5.8,3.0,0.4,12,1.4,0.8,4.6,13.0,6,15.8,3.2,2.0,0.0,1.818,1.273,0.28571428571428575,0.1739130434782609,78,81,78,79,75,74,73,74,0,1,0
2018 - Nice - Amiens,2018,H,1.72,1.75,1.7,5.26,5.75,4.95,3.65,3.89,3.6,1.0,0.0,12,1.4,0.8,2.6,11.8,6,13.4,4.0,2.6,0.2,12,1.2,0.8,3.4,10.6,7,13.4,6.8,0.6,0.2,1.273,0.909,0.3076923076923077,0.23529411764705885,74,75,74,75,73,73,73,73,0,0,1
2018 - Reims - Monaco,2018,H,2.58,2.65,2.5,2.83,2.95,2.65,3.28,3.36,3.2,0.0,0.0,12,1.2,0.8,2.6,9.0,6,14.0,4.4,1.4,0.0,12,0.2,0.8,3.8,11.8,7,13.2,4.4,2.4,0.4,1.273,0.636,0.3076923076923077,0.2105263157894737,73,73,73,74,82,78,77,79,0,0,0
2018 - Strasbourg - Toulouse,2018,D,1.92,2.05,1.85,4.09,4.33,3.7,3.58,3.75,3.4,2.0,1.0,12,1.6,2.0,4.8,9.0,7,12.8,2.4,2.4,0.0,12,0.4,0.8,3.2,11.6,7,14.0,3.6,1.8,0.2,1.455,1.182,0.4166666666666667,0.25,74,74,75,74,75,71,73,73,0,0,1
2018 - Montpellier - Marseille,2018,H,2.97,3.03,2.88,2.51,2.56,2.45,3.23,3.3,3.2,1.0,1.0,12,2.2,2.2,5.8,16.2,8,14.4,4.6,2.0,0.4,12,1.8,1.2,3.4,11.8,7,11.4,4.2,2.8,0.2,2.0,1.727,0.37931034482758624,0.35294117647058826,75,74,75,75,79,80,76,78,0,1,0
2018 - Nantes - Guingamp,2018,H,1.83,1.86,1.78,4.68,5.0,4.5,3.5,3.6,3.4,2.0,1.0,12,1.4,1.6,4.6,14.2,8,12.2,6.0,2.2,0.0,12,1.4,0.6,3.2,8.8,8,10.2,3.6,1.4,0.2,1.091,0.636,0.3478260869565218,0.18749999999999997,73,75,74,75,73,74,73,73,0,0,1
2018 - St Etienne - Angers,2018,H,2.0,2.05,1.95,3.94,4.2,3.7,3.42,3.58,3.3,1.0,1.0,12,1.6,1.6,4.4,11.4,9,12.0,3.6,1.4,0.0,12,1.0,1.0,4.6,14.2,8,10.8,4.8,1.6,0.2,1.545,1.091,0.36363636363636365,0.2173913043478261,76,77,75,76,72,74,74,74,0,1,0
2018 - Lille - Strasbourg,2018,D,1.74,1.8,1.72,5.01,5.4,4.5,3.67,3.76,3.6,2.0,1.0,13,2.4,2.0,3.6,10.6,7,10.8,4.0,1.6,0.0,13,1.8,1.8,4.2,10.8,6,11.8,4.0,2.2,0.0,2.083,1.417,0.5555555555555556,0.42857142857142855,75,76,75,76,74,74,75,74,0,0,1
2018 - Angers - Montpellier,2018,H,2.93,3.0,2.88,2.64,2.73,2.55,3.1,3.22,3.0,1.0,1.0,13,0.4,1.4,5.2,15.0,6,10.4,5.0,1.4,0.2,13,2.6,2.4,5.8,15.8,6,14.0,3.8,1.6,0.2,1.0,2.083,0.2692307692307692,0.41379310344827586,72,74,74,74,75,74,75,75,0,1,0
2018 - Guingamp - Lyon,2018,A,5.0,5.25,4.5,1.69,1.73,1.65,3.97,4.01,3.9,0.0,2.0,13,1.2,0.6,2.6,7.8,6,10.4,4.0,1.2,0.2,13,1.6,1.2,5.0,12.8,7,13.8,6.4,2.8,0.2,0.583,1.75,0.23076923076923075,0.24,73,74,73,73,78,81,78,79,1,0,0
2018 - Nimes - Nice,2018,A,2.44,2.51,2.3,3.01,3.25,2.88,3.3,3.42,3.25,0.0,0.0,13,1.0,1.0,5.2,15.0,7,12.2,5.4,1.4,0.0,13,1.4,0.6,2.4,10.8,7,12.0,2.6,2.4,0.2,1.167,1.417,0.1923076923076923,0.25,73,75,72,73,74,75,74,75,0,0,0
2018 - St Etienne - Reims,2018,H,1.84,1.9,1.8,4.49,4.75,4.1,3.55,3.72,3.5,0.0,0.0,13,1.6,1.8,4.6,12.2,6,10.8,5.0,1.2,0.0,13,1.8,0.8,2.8,8.8,7,13.8,4.0,1.2,0.2,1.667,1.417,0.391304347826087,0.28571428571428575,76,77,75,76,73,73,73,74,0,0,0
2018 - Toulouse - Amiens,2018,A,2.19,2.24,2.14,3.64,3.76,3.5,3.17,3.2,3.1,1.0,0.0,13,0.6,0.6,2.4,8.6,7,12.2,3.4,1.8,0.2,13,0.6,0.4,4.2,10.8,7,13.0,5.8,0.6,0.2,1.167,0.833,0.25,0.09523809523809523,75,71,73,73,73,73,73,73,0,0,1
2018 - Bordeaux - Caen,2018,D,1.82,1.85,1.8,4.66,5.0,4.5,3.52,3.65,3.5,0.0,2.0,13,1.0,0.8,4.6,15.0,8,16.4,3.6,2.0,0.0,13,0.8,0.4,2.4,8.0,8,15.8,3.6,2.0,0.0,1.25,0.917,0.1739130434782609,0.16666666666666669,75,74,73,74,70,72,73,72,1,0,0
2018 - Marseille - Dijon,2018,H,1.35,1.37,1.33,9.09,11.0,8.0,5.14,5.32,4.75,3.0,0.0,13,1.2,0.6,2.8,11.4,7,11.8,4.8,2.8,0.0,13,0.2,0.6,4.2,15.0,8,16.2,5.6,1.8,0.0,1.583,0.917,0.2142857142857143,0.14285714285714285,79,80,76,78,73,72,71,72,0,0,1
2018 - Monaco - Paris SG,2018,A,10.66,11.5,9.0,1.22,1.25,1.2,7.19,7.63,6.5,1.0,2.0,13,0.2,0.8,4.0,11.4,8,13.8,4.2,2.8,0.6,13,3.0,3.4,6.8,16.2,9,12.4,6.8,1.6,0.2,0.583,3.0,0.2,0.5,82,78,77,79,88,85,81,84,1,0,0
2018 - Rennes - Nantes,2018,D,2.15,2.2,2.1,3.7,3.99,3.5,3.22,3.3,3.1,2.0,1.0,13,1.6,1.2,6.2,16.2,8,14.2,5.8,1.6,0.0,13,2.0,2.4,6.0,16.0,7,11.8,6.0,2.0,0.0,1.25,1.25,0.1935483870967742,0.39999999999999997,77,75,75,75,73,75,74,75,0,0,1
2018 - Lyon - St Etienne,2018,H,1.61,1.65,1.57,5.43,5.75,5.25,4.12,4.33,3.8,1.0,1.0,14,2.0,1.8,4.8,12.6,13,14.4,4.4,2.6,0.2,14,1.6,1.8,4.6,11.8,13,11.2,4.8,1.8,0.0,1.846,1.769,0.375,0.391304347826087,78,81,78,79,76,77,75,76,0,1,0
2018 - Caen - Monaco,2018,A,3.19,3.25,3.1,2.37,2.45,2.3,3.22,3.27,3.15,1.0,2.0,14,0.4,0.2,1.8,7.4,13,15.6,3.4,2.2,0.0,14,0.2,0.8,3.0,10.4,13,15.0,4.8,2.6,0.6,0.923,0.538,0.11111111111111112,0.26666666666666666,70,72,73,72,82,78,77,79,1,0,0
2018 - Dijon - Bordeaux,2018,D,2.83,2.88,2.8,2.54,2.62,2.45,3.34,3.41,3.25,3.0,2.0,14,0.2,0.6,4.6,14.0,13,16.2,5.4,1.6,0.0,14,1.0,0.8,5.2,16.8,13,14.2,4.0,2.2,0.0,0.846,1.231,0.13043478260869565,0.15384615384615385,73,72,71,72,75,74,73,74,0,0,1
2018 - Nantes - Angers,2018,D,1.96,2.0,1.95,4.22,4.33,4.0,3.33,3.44,3.2,1.0,0.0,14,2.0,2.4,5.8,13.6,13,12.8,4.8,1.8,0.0,14,1.0,1.6,5.0,14.8,14,10.6,5.8,1.0,0.2,1.231,1.154,0.41379310344827586,0.32,73,75,74,75,72,74,74,74,0,0,1
2018 - Paris SG - Toulouse,2018,H,1.14,1.15,1.12,17.6,19.08,15.0,8.82,9.5,8.0,6.0,2.0,14,3.0,3.6,7.0,14.8,13,12.0,7.2,1.2,0.2,14,0.4,0.4,3.2,12.2,14,11.6,4.2,1.6,0.0,3.0,1.077,0.5142857142857143,0.125,88,85,81,84,75,71,73,73,0,0,1
2018 - Reims - Guingamp,2018,H,1.99,2.05,1.95,4.3,4.4,4.2,3.19,3.25,3.1,0.0,0.0,14,1.6,0.8,3.4,9.8,14,14.8,3.8,1.0,0.2,14,0.6,0.8,2.0,7.4,14,10.4,4.4,0.8,0.2,1.308,0.538,0.23529411764705885,0.4,73,73,73,74,73,74,73,73,0,0,0
2018 - Strasbourg - Nimes,2018,A,2.1,2.14,2.05,3.65,3.81,3.6,3.39,3.4,3.35,0.0,0.0,14,1.4,1.2,3.4,10.2,15,12.4,4.0,2.4,0.0,14,1.0,1.0,5.2,14.4,14,10.8,6.0,1.6,0.4,1.385,1.077,0.35294117647058826,0.1923076923076923,74,74,75,74,73,75,72,73,0,0,0
2018 - Amiens - Marseille,2018,A,4.62,4.8,4.5,1.8,1.86,1.75,3.61,3.75,3.5,0.0,2.0,14,1.2,0.6,4.2,10.8,15,13.8,5.6,0.4,0.0,14,1.8,1.0,2.8,13.0,14,10.8,6.4,2.2,0.0,1.0,1.692,0.14285714285714285,0.35714285714285715,73,73,73,73,79,80,76,78,1,0,0
2018 - Montpellier - Rennes,2018,D,2.26,2.3,2.2,3.59,3.7,3.5,3.08,3.2,3.0,0.0,1.0,14,2.0,1.8,5.2,14.0,15,13.6,3.6,1.6,0.2,14,1.6,1.2,5.6,14.6,14,13.8,6.0,2.2,0.0,1.923,1.231,0.34615384615384615,0.2142857142857143,75,74,75,75,77,75,75,75,1,0,0
2018 - Nice - Lille,2018,H,2.64,2.7,2.55,2.87,3.0,2.75,3.17,3.2,3.1,2.0,1.0,14,2.0,0.8,3.8,11.6,15,12.6,3.2,2.8,0.0,14,2.0,1.4,4.4,11.8,16,11.0,4.4,1.4,0.0,1.538,2.0,0.2105263157894737,0.3181818181818181,74,75,74,75,75,76,75,76,0,0,1
2018 - St Etienne - Nantes,2018,H,2.05,2.12,2.0,3.88,4.0,3.75,3.33,3.4,3.25,1.0,1.0,15,1.6,1.6,4.8,13.8,7,12.4,5.6,2.0,0.0,15,2.2,2.6,7.0,16.0,6,12.4,5.2,2.0,0.0,1.643,1.214,0.33333333333333337,0.37142857142857144,76,77,75,76,73,75,74,75,0,1,0
2018 - Angers - Caen,2018,D,1.76,1.85,1.7,5.04,5.5,4.4,3.6,3.77,3.5,3.0,0.0,15,1.0,1.4,4.0,11.4,7,10.8,5.0,1.4,0.2,15,0.4,0.2,1.6,7.8,7,16.0,4.4,1.6,0.0,1.143,0.857,0.35,0.125,72,74,74,74,70,72,73,72,0,0,1
2018 - Guingamp - Nice,2018,D,2.8,3.1,2.7,2.7,2.82,2.4,3.16,3.24,3.1,2.0,5.0,15,0.4,0.8,2.4,7.2,7,10.2,4.2,1.6,0.0,15,2.4,1.0,4.2,11.6,6,11.8,3.6,2.6,0.0,0.5,1.643,0.33333333333333337,0.23809523809523808,73,74,73,73,74,75,74,75,1,0,0
2018 - Lille - Lyon,2018,D,2.76,2.85,2.7,2.58,2.67,2.45,3.37,3.43,3.3,2.0,2.0,15,1.4,0.8,3.8,11.2,6,13.0,6.6,1.8,0.0,15,2.6,2.0,3.8,12.0,8,13.2,3.6,2.0,0.2,1.857,1.929,0.2105263157894737,0.5263157894736842,75,76,75,76,78,81,78,79,0,1,0
2018 - Monaco - Montpellier,2018,A,2.66,2.7,2.54,2.76,2.8,2.7,3.25,3.41,3.1,1.0,1.0,15,0.8,0.8,3.4,10.8,7,15.4,5.2,2.2,0.4,15,2.0,2.0,5.0,14.8,6,12.8,3.2,1.6,0.0,0.714,1.857,0.23529411764705885,0.4,82,78,77,79,75,74,75,75,0,1,0
2018 - Nimes - Amiens,2018,H,1.96,2.05,1.9,4.12,4.31,3.8,3.41,3.6,3.3,0.0,0.0,15,1.4,1.2,4.8,13.8,7,9.8,5.8,1.6,0.4,15,0.6,0.6,4.4,11.0,6,12.8,5.4,0.8,0.0,1.214,0.929,0.25,0.13636363636363635,73,75,72,73,73,73,73,73,0,0,0
2018 - Bordeaux - Paris SG,2018,D,9.74,11.0,8.86,1.3,1.32,1.28,5.7,6.02,5.5,0.0,1.0,15,0.6,0.2,3.8,15.8,8,12.8,4.4,2.2,0.0,15,3.0,2.8,5.8,13.8,8,12.2,8.2,0.8,0.0,1.214,3.0,0.052631578947368425,0.48275862068965514,75,74,73,74,88,85,81,84,1,0,0
2018 - Marseille - Reims,2018,D,1.41,1.44,1.4,8.03,8.5,7.5,4.7,4.8,4.5,0.0,0.0,15,1.8,1.2,3.4,13.8,7,10.2,7.2,2.0,0.0,15,2.0,1.2,3.6,10.0,8,15.0,4.6,1.0,0.2,1.786,1.429,0.35294117647058826,0.3333333333333333,79,80,76,78,73,73,73,74,0,0,0
2018 - Rennes - Strasbourg,2018,A,1.72,1.8,1.65,4.95,5.2,4.5,3.78,4.08,3.6,2.0,1.0,15,1.2,1.2,6.2,15.6,7,13.8,6.4,2.2,0.0,15,1.2,0.8,3.4,10.8,8,12.2,5.2,2.0,0.2,1.214,1.286,0.1935483870967742,0.23529411764705885,77,75,75,75,74,74,75,74,0,0,1
2018 - Toulouse - Dijon,2018,D,2.06,2.12,2.0,3.74,3.8,3.7,3.37,3.47,3.3,0.0,1.0,15,0.2,0.2,3.4,11.8,8,10.0,4.8,1.4,0.0,15,0.4,0.6,4.8,14.8,8,16.2,6.2,2.0,0.0,1.0,0.857,0.05882352941176471,0.125,75,71,73,73,73,72,71,72,1,0,0
2018 - Amiens - Monaco,2018,A,2.94,3.01,2.85,2.55,2.63,2.45,3.18,3.3,3.1,1.0,1.0,16,0.6,0.6,4.4,11.2,3,13.2,4.8,1.6,0.0,16,0.8,0.8,2.8,11.0,3,14.4,4.8,1.6,0.2,0.867,0.667,0.13636363636363635,0.28571428571428575,73,73,73,73,82,78,77,79,0,1,0
2018 - Montpellier - Lille,2018,A,2.14,2.19,2.1,3.73,3.8,3.65,3.2,3.28,3.15,3.0,0.0,16,2.0,2.0,4.8,15.2,3,14.2,3.4,1.2,0.0,16,1.0,0.8,4.4,12.2,3,13.2,6.4,1.8,0.0,1.933,1.8,0.4166666666666667,0.18181818181818182,75,74,75,75,75,76,75,76,0,0,1
2018 - Nice - Angers,2018,D,2.05,2.09,2.0,4.12,4.25,3.95,3.18,3.25,3.1,2.0,2.0,16,2.6,1.0,3.8,10.8,3,11.6,2.8,2.2,0.0,16,1.0,1.4,3.6,10.4,3,12.4,5.0,1.6,0.2,1.6,1.133,0.2631578947368421,0.38888888888888884,74,75,74,75,72,74,74,74,0,1,0
2018 - Bordeaux - St Etienne,2018,H,2.56,2.64,2.5,3.04,3.1,2.95,3.07,3.13,3.0,3.0,0.0,16,0.8,0.6,4.0,17.0,3,13.0,4.6,1.8,0.0,16,2.0,2.0,5.2,15.4,5,13.0,6.8,2.0,0.0,1.2,1.733,0.15,0.3846153846153846,75,74,73,74,76,77,75,76,0,0,1
2018 - Caen - Nimes,2018,A,2.78,2.84,2.75,2.7,2.75,2.62,3.18,3.27,3.1,0.0,0.0,16,0.4,0.4,1.8,8.6,4,14.2,4.2,2.0,0.0,16,2.0,1.8,5.0,11.8,4,9.6,5.4,1.4,0.4,0.867,1.333,0.22222222222222224,0.36,70,72,73,72,73,75,72,73,0,0,0
2018 - Dijon - Guingamp,2018,H,2.25,2.31,2.2,3.42,3.57,3.3,3.24,3.3,3.2,3.0,1.0,16,0.6,0.8,4.4,14.2,3,15.6,5.2,2.2,0.0,16,0.4,0.8,2.4,8.2,4,10.4,4.6,1.8,0.0,0.867,0.533,0.18181818181818182,0.33333333333333337,73,72,71,72,73,74,73,73,0,0,1
2018 - Lyon - Rennes,2018,A,1.54,1.6,1.5,6.01,6.5,5.5,4.31,4.53,3.9,0.0,2.0,16,2.2,2.0,3.8,13.0,4,12.8,3.4,2.0,0.2,16,1.0,1.2,5.6,15.0,3,13.2,7.6,2.6,0.0,1.867,1.133,0.5263157894736842,0.2142857142857143,78,81,78,79,77,75,75,75,1,0,0
2018 - Nantes - Marseille,2018,H,3.13,3.2,3.1,2.37,2.42,2.35,3.28,3.36,3.2,0.0,1.0,16,1.6,1.8,5.4,13.8,5,13.4,4.6,1.8,0.0,16,1.4,1.0,4.2,15.2,3,11.6,8.4,2.2,0.0,1.133,1.733,0.3333333333333333,0.23809523809523808,73,75,74,75,79,80,76,78,1,0,0
2018 - Reims - Toulouse,2018,A,1.92,1.95,1.88,4.49,4.75,4.35,3.31,3.5,3.2,0.0,0.0,16,2.0,1.0,3.4,10.0,3,14.8,3.2,1.0,0.2,16,0.4,0.6,3.6,13.2,3,9.8,4.6,1.4,0.2,1.4,1.0,0.29411764705882354,0.16666666666666666,73,73,73,74,75,71,73,73,0,0,0
2018 - Strasbourg - Paris SG,2018,D,8.68,9.5,8.0,1.33,1.36,1.32,5.49,5.75,5.25,2.0,1.0,16,1.2,1.2,4.0,12.0,3,11.6,5.0,1.8,0.2,16,2.6,2.2,4.6,12.4,3,12.2,7.0,1.2,0.0,1.4,2.867,0.3,0.47826086956521746,74,74,75,74,88,85,81,84,0,0,1
2018 - Guingamp - Amiens,2018,A,2.03,2.08,2.0,4.12,4.2,3.9,3.23,3.3,3.2,1.0,1.0,17,0.2,0.8,3.4,10.4,3,11.8,5.2,1.8,0.0,17,0.6,0.4,3.2,10.6,4,14.2,3.8,1.8,0.2,0.5,0.812,0.23529411764705885,0.125,73,74,73,73,73,73,73,73,0,1,0
2018 - Rennes - Dijon,2018,H,1.55,1.57,1.53,6.39,6.52,6.0,4.1,4.42,3.8,2.0,2.0,17,1.6,1.6,5.0,14.8,3,12.4,5.8,2.0,0.0,17,1.0,0.8,4.4,13.8,3,16.6,4.8,2.8,0.2,1.25,1.0,0.32,0.18181818181818182,77,75,75,75,73,72,71,72,0,1,0
2018 - Lille - Reims,2018,D,1.75,1.8,1.7,5.27,5.75,5.0,3.54,3.78,3.4,0.0,0.0,17,1.0,0.8,4.8,12.6,5,12.6,6.2,2.2,0.0,17,1.4,0.6,4.2,13.2,4,14.4,4.8,1.2,0.2,1.875,1.312,0.16666666666666669,0.14285714285714285,75,76,75,76,73,73,73,74,0,0,0
2018 - Strasbourg - Caen,2018,D,1.75,1.77,1.73,5.14,5.32,5.0,3.55,3.63,3.5,0.0,0.0,17,1.2,1.2,3.4,10.4,4,11.2,4.6,2.0,0.2,17,0.4,0.6,2.2,9.8,4,14.0,3.4,1.8,0.0,1.375,0.812,0.35294117647058826,0.2727272727272727,74,74,75,74,70,72,73,72,0,1,0
2018 - Reims - Strasbourg,2018,H,2.25,2.28,2.2,3.54,3.6,3.5,3.13,3.24,3.1,0.0,0.0,18,1.0,0.6,4.0,13.2,6,16.8,5.2,1.8,0.0,18,1.2,1.4,3.8,8.8,6,11.8,4.2,1.8,0.2,1.294,1.353,0.15,0.3684210526315789,73,73,73,74,74,74,75,74,0,0,0
2018 - Lyon - Monaco,2018,H,1.45,1.5,1.42,6.84,7.03,6.5,4.73,5.1,4.3,3.0,2.0,17,1.6,1.6,4.4,14.2,11,13.6,4.4,1.2,0.2,17,1.2,0.8,2.6,9.8,12,14.8,4.0,1.8,0.2,1.75,0.812,0.36363636363636365,0.3076923076923077,78,81,78,79,82,78,77,79,0,0,1
2018 - Nice - St Etienne,2018,D,2.26,2.3,2.25,3.42,3.5,3.4,3.18,3.25,3.1,1.0,0.0,17,2.2,0.8,4.4,11.4,12,11.0,3.8,2.2,0.0,17,1.8,2.2,5.0,15.6,11,12.4,7.4,2.0,0.0,1.562,1.625,0.18181818181818182,0.44000000000000006,74,75,74,75,76,77,75,76,0,0,1
2018 - Nimes - Lille,2018,A,2.47,2.5,2.45,3.02,3.2,2.9,3.23,3.37,3.0,0.0,0.0,17,2.4,2.0,5.2,13.8,11,11.2,5.2,1.8,0.4,18,1.2,0.8,5.0,13.8,7,13.0,7.2,1.8,0.0,1.438,1.824,0.3846153846153846,0.16,73,75,72,73,75,76,75,76,0,0,0
2018 - Caen - Toulouse,2018,H,2.48,2.54,2.45,3.16,3.2,3.1,3.06,3.13,3.0,0.0,0.0,18,0.6,0.8,2.2,8.4,9,14.0,3.8,1.8,0.0,17,1.0,0.8,3.4,11.6,13,11.6,4.2,2.2,0.4,0.824,1.125,0.36363636363636365,0.23529411764705885,70,72,73,72,75,71,73,73,0,1,0
